Backoff;CC;KTPS;NO HT;Numa Distance;Remote New-Order;Remote Payment;Small Relations;Threads;Warehouses;abort_cnt;cycle_detect;deadlock_cnt;debug1;debug2;debug3;debug4;debug5;dl_detect_time;dl_wait_time;latency;run_time;time_abort;time_cleanup;time_index;time_man;time_query;time_ts_alloc;time_wait;txn_cnt
0;DL DETECT;95638.94212721555;False;Local;0.0;0.0;False;1568;1568;0;0;0;651755166.0;0.0;45608736787.0;0.0;73.656313;0.0;0.0;1.6e-05;1714.425389;0.0;67.183594;138.277582;1069.0006529999998;3.9161589999999995;0.0;0.0;104570045
0;DL DETECT;69579.52375354037;False;1 Hop;0.0;0.0;False;1568;1568;0;0;0;704956292.0;0.0;37004567888.0;0.0;62.620339;0.0;0.0;2.3e-05;2595.929723;0.0;65.715544;186.883041;1353.019131;3.505213;0.0;0.0;115193593
0;DL DETECT;61020.989112798976;False;2 Hop;0.0;0.0;False;1568;1568;0;0;0;723501640.0;0.0;38191216059.0;0.0;65.550922;0.0;0.0;2.6000000000000002e-05;3023.753391;0.0;68.26719399999999;222.843385;1517.729393;3.913146;0.0;0.0;117673739
0;DL DETECT;43195.30155404199;False;Remote;0.0;0.0;False;1568;1568;0;0;0;885128805.0;0.0;35366195420.0;0.0;76.984476;0.0;0.0;3.6e-05;4874.851686;0.0;81.58653199999999;361.291917;2093.102697;4.317292;0.0;0.0;134292531
0;OCC;29323.053941993483;False;Local;0.0;0.0;False;1568;1568;0;0;0;321878132.0;0.0;12474119535.0;0.0;20.511142;0.0;0.0;5.3e-05;2543.705472;0.0;1341.108256;101.225071;1995.212513;1.541482;3.0795;0.0;47569651
0;OCC;30784.611413759005;False;1 Hop;0.0;0.0;False;1568;1568;0;0;0;456702110.0;0.0;18302413002.0;0.0;31.982692999999998;0.0;0.0;5.1e-05;3204.2923260000002;0.0;1596.55413;139.694661;2518.813577;1.9438330000000001;3.786599;0.0;62910009
0;OCC;25295.37183890212;False;2 Hop;0.0;0.0;False;1568;1568;0;0;0;423389337.0;0.0;16240353901.0;0.0;27.339989000000003;0.0;0.0;6.2e-05;3724.444382;0.0;1884.030801;155.958013;2899.5092;2.151144;3.8806300000000005;0.0;60083677
0;OCC;24107.906125002235;False;Remote;0.0;0.0;False;1568;1568;0;0;0;534318346.0;0.0;17823480414.0;0.0;31.382432;0.0;0.0;6.500000000000001e-05;5112.385826;0.0;2344.012894;267.22864300000003;3866.276788;2.573283;4.926101;0.0;78602626
0;DL DETECT;53203.20537963602;False;2 Hop;5.0;19.0;False;1568;1568;2250;209831;2;1303233029.0;0.0;47809133823.0;0.0;75.015701;6.546478;0.0;2.8999999999999997e-05;3383.159448;3.278059;78.15948;275.03409700000003;1617.862996;8.669746;0.0;16.165198;114792683
0;HSTORE;114964.63420274472;False;2 Hop;5.0;19.0;False;1568;1568;3183250;0;0;1295330284.0;0.0;3484051444.0;0.0;1.3849989999999999;0.0;0.0;1.4000000000000001e-05;1950.998715;13.639702999999999;0.0;157.709004;177.450897;45.293388;4.096749;894.173325;143045825
0;HSTORE;28170.119786065934;False;2 Hop;25.0;36.0;False;1568;1568;811752;0;0;1352171829.0;0.0;3534702743.0;0.0;1.439966;0.0;0.0;5.6000000000000006e-05;8351.776996999999;2.069552;0.0;150.63314;202.202019;26.05806;4.196821;7445.542914;150044999
0;MVCC;55934.826209923485;False;2 Hop;5.0;19.0;False;1568;1568;11015;0;0;812687808.0;0.0;939909865943.0;366266655470.0;73.188459;0.0;0.0;2.8000000000000003e-05;3798.10006;1.201725;565.797435;326.307381;2349.832367;3.9561379999999997;3.7938099999999997;1.252341;135488563
0;MVCC;56050.03549414573;False;2 Hop;25.0;36.0;False;1568;1568;48915;0;0;830620920.0;0.0;956248091909.0;379121648041.0;70.16274;0.0;0.0;2.8000000000000003e-05;3853.1861289999997;6.990291;564.996975;336.29920699999997;2370.251854;4.003165;3.840781;5.942667;137736747
0;NO WAIT;59716.48950907362;False;2 Hop;5.0;19.0;False;1568;1568;103415;0;0;724053524.0;0.0;39760776581.0;0.0;70.887978;0.0;0.0;2.6000000000000002e-05;3096.177574;1.4487430000000001;61.494944999999994;228.48595600000002;1563.547291;3.77589;0.0;0.0;117916362
0;OCC;28781.57620115738;False;2 Hop;5.0;19.0;False;1568;1568;26930;0;0;424962961.0;0.0;19419796287.0;0.0;33.255348;0.0;0.0;5.4000000000000005e-05;3427.072068;25.112508;1658.5416519999999;153.636968;2657.249659;2.009882;3.8157699999999997;0.0;62905954
0;SILO;65479.72884637857;False;2 Hop;5.0;19.0;False;1568;1568;32056;0;0;818273329.0;0.0;10705831293.0;0.0;6.147133999999999;0.0;0.0;2.4e-05;3237.310995;15.364282000000001;390.37958199999997;317.465319;1222.326557;3.8870980000000004;0.0;0.0;135190208
0;TICTOC;76554.49200269592;False;2 Hop;5.0;19.0;False;1568;1568;36759;0;0;928109795.0;0.0;8839736345.0;0.0;4.886926;0.0;0.0;2e-05;2975.510781;18.434873;332.70957799999996;337.134361;1357.6016650000001;4.066637;0.0;0.0;145273416
0;WAIT DIE;61081.12946192117;False;2 Hop;5.0;19.0;False;1568;1568;82891;0;0;729171147.0;0.0;37844251681.0;0.0;68.085882;0.0;0.0;2.6000000000000002e-05;3085.691031;1.0217530000000001;62.648920999999994;233.97514700000002;1538.959828;9.291146000000001;3.988863;0.184324;120202483
